1.176,0,0,0,0,0,0
1.191,0,0,0,0,0,0
1.206,0,0,0,0,0,0
1.221,0,0,0,0,0,0
1.236,0,0,0,0,0,0
1.251,0,0,0,0,0,0
1.266,0,0,0,0,0,0
1.281,0,0,0,0,0,0
1.296,0,0,0,0,0,0
1.311,0,0,0,0,0,0
1.326,0,0,0,0,0,0
1.341,0,0,0,0,0,0
1.356,0,0,0,0,0,0
1.371,0,0,0,0,0,0
1.386,0,0,0,0,0,0
1.401,0,0,0,0,0,0
1.416,0,0,0,0,0,0
1.431,0,0,0,0,0,0
1.446,0,0,0,0,0,0
1.461,0,0,0,0,0,0
1.476,0,0,0,0,0,0
1.491,0,0,0,0,0,0
1.506,0,0,0,0,0,0
1.521,0,0,0,0,0,0
1.536,0,0,0,0,0,0
1.551,0,0,0,0,0,0
1.566,0,0,0,0,0,0
1.581,0,0,0,0,0,0
1.596,0,0,0,0,0,0
1.612,0,0,0,0,0,0
1.627,0,0,0,0,0,0
1.642,0,0,0,0,0,0
1.657,0,0,0,0,0,0
1.672,0,0,0,0,0,0
1.687,0,0,0,0,0,0
1.702,0,0,0,0,0,0
1.717,0,0,0,0,0,0
1.732,0,0,0,0,0,0
1.747,0,0,0,0,0,0
1.762,0,0,0,0,0,0
1.777,0,0,0,0,0,0
1.792,0,0,0,0,0,0
1.807,0,0,0,0,0,0
1.822,0,0,0,0,0,0
1.837,0,0,0,0,0,0
1.852,0,0,0,0,0,0
1.867,0,0,0,0,0,0
1.882,0,0,0,0,0,0
1.897,0,0,0,0,0,0
1.912,0,0,0,0,0,0
1.927,0,0,0,0,0,0
1.942,0,0,0,0,0,0
1.957,0,0,0,0,0,0
1.972,0,0,0,0,0,0
1.987,0,0,0,0,0,0
2.002,0,0,0,0,0,0
2.017,0,0,0,0,0,0
2.032,0,0,0,0,0,0
2.047,0,0,0,0,0,0
2.062,0,0,0,0,0,0
2.077,0,0,0,0,0,0
2.092,0,0,0,0,0,0
2.107,0,0,0,0,0,0
2.122,0,0,0,0,0,0
2.137,0,0,0,0,0,0
2.152,0,0,0,0,0,0
2.167,0,0,0,0,0,0
2.182,0,0,0,0,0,0
2.197,0,0,0,0,0,0
2.212,0,0,0,0,0,0
2.227,0,0,0,0,0,0
2.242,0,0,0,0,0,0
2.257,0,0,0,0,0,0
2.272,0,0,0,0,0,0
2.287,0,0,0,0,0,0
2.302,0,0,0,0,0,0
2.317,0,0,0,0,0,0
2.332,0,0,0,0,0,0
2.347,0,0,0,0,0,0
2.362,0,0,0,0,0,0
2.377,0,0,0,0,0,0
2.392,0,0,0,0,0,0
2.407,0,0,0,0,0,0
2.422,0,0,0,0,0,0
2.437,0,0,0,0,0,0
2.452,0,0,0,0,0,0
2.467,0,0,0,0,0,0
2.482,0,0,0,0,0,0
2.497,0,0,0,0,0,0
2.512,0,0,0,0,0,0
2.527,0,0,0,0,0,0
2.542,0,0,0,0,0,0
2.557,0,0,0,0,0,0
2.572,0,0,0,0,0,0
2.587,0,0,0,0,0,0
2.602,0,0,0,0,0,0
2.617,0,0,0,0,0,0
2.632,0,0,0,0,0,0
2.647,0,0,0,0,0,0
2.662,0,0,0,0,0,0
2.677,0,0,0,0,0,0
2.692,0,0,0,0,0,0
2.707,0,0,0,0,0,0
2.722,0,0,0,0,0,0
2.737,0,0,0,0,0,0
2.752,0,0,0,0,0,0
2.767,0,0,0,0,0,0
2.782,0,0,0,0,0,0
2.797,0,0,0,0,0,0
2.812,0,0,0,0,0,0
2.827,0,0,0,0,0,0
2.842,0,0,0,0,0,0
2.857,0,0,0,0,0,0
2.872,0,0,0,0,0,0
2.887,0,0,0,0,0,0
2.902,0,0,0,0,0,0
2.917,0,0,0,0,0,0
2.932,0,0,0,0,0,0
2.947,0,0,0,0,0,0
2.962,0,0,0,0,0,0
2.977,0,0,0,0,0,0
2.992,0,0,0,0,0,0
3.007,0,0,0,0,0,0
3.022,0,0,0,0,0,0
3.037,0,0,0,0,0,0
3.052,0,0,0,0,0,0
3.067,0,0,0,0,0,0
3.082,0,0,0,0,0,0
3.097,0,0,0,0,0,0
3.112,0,0,0,0,0,0
3.127,0,0,0,0,0,0
3.142,0,0,0,0,0,0
3.157,0,0,0,0,0,0
3.172,0,0,0,0,0,0
3.187,0,0,0,0,0,0
3.202,0,0,0,0,0,0
3.217,0,0,0,0,0,0
3.232,0,0,0,0,0,0
3.247,0,0,0,0,0,0
3.262,0,0,0,0,0,0
3.277,0,0,0,0,0,0
3.292,0,0,0,0,0,0
3.307,0,0,0,0,0,0
3.322,0,0,0,0,0,0
3.337,0,0,0,0,0,0
3.352,0,0,0,0,0,0
3.367,0,0,0,0,0,0
3.382,0,0,0,0,0,0
3.397,0,0,0,0,0,0
3.412,0,0,0,0,0,0
3.427,0,0,0,0,0,0
3.442,0,0,0,0,0,0
3.457,0,0,0,0,0,0
3.472,0,0,0,0,0,0
3.487,0,0,0,0,0,0
3.502,0,0,0,0,0,0
3.517,0,0,0,0,0,0
3.532,0,0,0,0,0,0
3.547,0,0,0,0,0,0
3.569,0,0,0,0,0,0
3.584,0,0,0,0,0,0
3.599,0,0,0,0,0,0
3.614,0,0,0,0,0,0
3.629,0,0,0,0,0,0
3.644,0,0,0,0,0,0
3.659,0,0,0,0,0,0
3.674,0,0,0,0,0,0
3.689,0,0,0,0,0,0
3.704,0,0,0,0,0,0
3.719,0,0,0,0,0,0
3.734,0,0,0,0,0,0
3.749,0,0,0,0,0,0
3.764,0,0,0,0,0,0
3.779,0,0,0,0,0,0
3.794,0,0,0,0,0,0
3.809,0,0,0,0,0,0
3.824,0,0,0,0,0,0
3.839,0,0,0,0,0,0
3.854,0,0,0,0,0,0
3.869,0,0,0,0,0,0
3.884,0,0,0,0,0,0
3.899,0,0,0,0,0,0
3.914,0,0,0,0,0,0
3.929,0,0,0,0,0,0
3.944,0,0,0,0,0,0
3.959,0,0,0,0,0,0
3.974,0,0,0,0,0,0
3.989,0,0,0,0,0,0
4.004,0,0,0,0,0,0
4.019,0,0,0,0,0,0
4.034,0,0,0,0,0,0
4.049,0,0,0,0,0,0
4.064,0,0,0,0,0,0
4.079,0,0,0,0,0,0
4.094,0,0,0,0,0,0
4.109,0,0,0,0,0,0
4.124,0,0,0,0,0,0
4.139,0,0,0,0,0,0
4.154,0,0,0,0,0,0
4.169,0,0,0,0,0,0
4.184,0,0,0,0,0,0
4.199,0,0,0,0,0,0
4.214,0,0,0,0,0,0
4.229,0,0,0,0,0,0
4.244,0,0,0,0,0,0
4.259,0.118238,-0.050122,0.645161,-3.479532,9.571444,-14.469838
4.274,0.118171,-0.050133,0.645185,-3.093643,9.253433,-14.489174
4.289,0.118171,-0.050133,0.645185,-3.093643,9.253433,-14.489174
4.304,0.118171,-0.050133,0.645185,-3.093643,9.253433,-14.489174
4.319,0.117984,-0.050147,0.645374,-2.815119,8.982815,-14.625204
4.334,0.117984,-0.050147,0.645374,-2.815119,8.982815,-14.625204
4.349,0.11783,-0.050038,0.645971,-2.619646,8.837715,-14.603676
4.364,0.11783,-0.050038,0.645971,-2.619646,8.837715,-14.603676
4.379,0.117941,-0.049926,0.646978,-2.251831,8.630978,-14.791454
4.394,0.117941,-0.049926,0.646978,-2.251831,8.630978,-14.791454
4.409,0.118354,-0.049974,0.648239,-1.999003,8.412021,-14.836967
4.424,0.118354,-0.049974,0.648239,-1.999003,8.412021,-14.836967
4.439,0.118491,-0.049612,0.650262,-1.677628,8.267687,-14.817957
4.454,0.118491,-0.049612,0.650262,-1.677628,8.267687,-14.817957
4.469,0.118103,-0.048844,0.653179,-1.359368,8.151358,-14.758053
4.484,0.118103,-0.048844,0.653179,-1.359368,8.151358,-14.758053
4.499,0.118105,-0.048196,0.654747,-0.928947,8.044411,-14.865557
4.514,0.118105,-0.048196,0.654747,-0.928947,8.044411,-14.865557
4.529,0.118105,-0.048196,0.654747,-0.928947,8.044411,-14.865557
4.544,0.118344,-0.047295,0.653832,-0.496932,7.995065,-14.793422
4.559,0.118344,-0.047295,0.653832,-0.496932,7.995065,-14.793422
4.574,0.118344,-0.047295,0.653832,-0.496932,7.995065,-14.793422
4.589,0.118068,-0.046166,0.654124,-0.060111,7.949419,-14.568085
4.604,0.118068,-0.046166,0.654124,-0.060111,7.949419,-14.568085
4.619,0.118228,-0.04472,0.657488,0.233821,8.036581,-14.211095
4.634,0.118228,-0.04472,0.657488,0.233821,8.036581,-14.211095
4.649,0.11863,-0.042699,0.660159,1.513548,7.993115,-13.685861
4.664,0.11863,-0.042699,0.660159,1.513548,7.993115,-13.685861
4.679,0.118062,-0.041343,0.6616,1.717418,8.229289,-13.313963
4.694,0.118062,-0.041343,0.6616,1.717418,8.229289,-13.313963
4.709,0.11735,-0.040438,0.664547,1.865783,8.506598,-12.516711
4.724,0.11735,-0.040438,0.664547,1.865783,8.506598,-12.516711
4.739,0.116455,-0.039168,0.66694,2.013545,8.639351,-12.3023
4.754,0.116455,-0.039168,0.66694,2.013545,8.639351,-12.3023
4.769,0.116455,-0.039168,0.66694,2.013545,8.639351,-12.3023
4.784,0.115492,-0.038723,0.667817,2.709398,8.953249,-11.871387
4.799,0.115492,-0.038723,0.667817,2.709398,8.953249,-11.871387
4.814,0.115201,-0.038339,0.670698,2.822545,9.091219,-11.450361
4.829,0.115201,-0.038339,0.670698,2.822545,9.091219,-11.450361
4.848,0.115201,-0.038339,0.670698,2.822545,9.091219,-11.450361
4.863,0.114542,-0.037792,0.674501,2.947328,9.204629,-11.188328
4.878,0.114542,-0.037792,0.674501,2.947328,9.204629,-11.188328
4.893,0.114179,-0.037987,0.676269,3.1142,9.328724,-11.1914
4.908,0.114179,-0.037987,0.676269,3.1142,9.328724,-11.1914
4.923,0.114182,-0.038156,0.677345,3.296054,9.428574,-11.118117
4.938,0.114182,-0.038156,0.677345,3.296054,9.428574,-11.118117
4.953,0.114117,-0.038471,0.677982,3.838781,9.768267,-10.893691
4.968,0.114117,-0.038471,0.677982,3.838781,9.768267,-10.893691
4.983,0.114595,-0.038743,0.677926,3.829273,9.775372,-10.546521
4.999,0.114595,-0.038743,0.677926,3.829273,9.775372,-10.546521
5.014,0.115304,-0.039301,0.679423,3.789333,9.783281,-10.398039
5.029,0.115304,-0.039301,0.679423,3.789333,9.783281,-10.398039
5.044,0.115304,-0.039301,0.679423,3.789333,9.783281,-10.398039
5.059,0.11651,-0.039945,0.682017,3.885837,9.992157,-10.252916
5.074,0.11651,-0.039945,0.682017,3.885837,9.992157,-10.252916
5.089,0.118016,-0.040295,0.683132,3.968852,10.178404,-10.432605
5.104,0.118016,-0.040295,0.683132,3.968852,10.178404,-10.432605
5.119,0.120298,-0.041015,0.682542,4.002361,10.369321,-10.821095
5.134,0.120298,-0.041015,0.682542,4.002361,10.369321,-10.821095
5.149,0.123221,-0.041659,0.681371,4.075149,10.413539,-11.010896
5.164,0.123221,-0.041659,0.681371,4.075149,10.413539,-11.010896
5.179,0.123221,-0.041659,0.681371,4.075149,10.413539,-11.010896
5.194,0.126049,-0.042157,0.681277,4.156613,10.372212,-11.223088
5.209,0.126049,-0.042157,0.681277,4.156613,10.372212,-11.223088
5.224,0.126049,-0.042157,0.681277,4.156613,10.372212,-11.223088
5.239,0.12908,-0.042434,0.682609,4.187024,10.262324,-11.534371
5.254,0.12908,-0.042434,0.682609,4.187024,10.262324,-11.534371
5.269,0.132309,-0.043166,0.682963,4.220089,10.032472,-12.154668
5.284,0.132309,-0.043166,0.682963,4.220089,10.032472,-12.154668
5.299,0.135888,-0.044439,0.682088,4.217029,9.842657,-12.924567
5.314,0.135888,-0.044439,0.682088,4.217029,9.842657,-12.924567
5.329,0.139696,-0.045738,0.682666,4.145394,9.560053,-13.574301
5.344,0.139696,-0.045738,0.682666,4.145394,9.560053,-13.574301
5.359,0.144116,-0.04695,0.68469,4.063645,9.274955,-14.352547
5.374,0.144116,-0.04695,0.68469,4.063645,9.274955,-14.352547
5.389,0.148916,-0.048178,0.686542,3.720115,8.720286,-15.138013
5.404,0.148916,-0.048178,0.686542,3.720115,8.720286,-15.138013
5.419,0.153775,-0.049807,0.688534,3.648074,8.514217,-16.073654
5.434,0.153775,-0.049807,0.688534,3.648074,8.514217,-16.073654
5.449,0.158535,-0.051501,0.690593,3.595468,8.361439,-16.561853
5.464,0.158535,-0.051501,0.690593,3.595468,8.361439,-16.561853
5.479,0.158535,-0.051501,0.690593,3.595468,8.361439,-16.561853
5.494,0.158535,-0.051501,0.690593,3.595468,8.361439,-16.561853
5.509,0.162271,-0.052964,0.692219,3.504002,8.123573,-16.895489
5.524,0.162271,-0.052964,0.692219,3.504002,8.123573,-16.895489
5.539,0.16512,-0.054431,0.693886,3.454753,7.914572,-16.987932
5.554,0.16512,-0.054431,0.693886,3.454753,7.914572,-16.987932
5.569,0.167688,-0.056647,0.694191,3.438354,7.718238,-17.385626
5.584,0.167688,-0.056647,0.694191,3.438354,7.718238,-17.385626
5.599,0.169943,-0.059644,0.692036,3.407587,7.414173,-17.95853
5.614,0.169943,-0.059644,0.692036,3.407587,7.414173,-17.95853
5.629,0.169943,-0.059644,0.692036,3.407587,7.414173,-17.95853
5.644,0.171239,-0.06362,0.690243,3.345456,7.052006,-18.306852
5.659,0.171687,-0.068348,0.689372,3.187344,6.733402,-17.932035
5.674,0.171687,-0.068348,0.689372,3.187344,6.733402,-17.932035
5.689,0.171687,-0.068348,0.689372,3.187344,6.733402,-17.932035
5.704,0.171357,-0.074036,0.686169,3.009224,6.570575,-17.785219
5.719,0.169374,-0.081713,0.680454,2.887895,6.336198,-18.614737
5.734,0.169374,-0.081713,0.680454,2.887895,6.336198,-18.614737
5.749,0.167015,-0.090654,0.673599,2.806383,6.17939,-18.353233
5.764,0.167015,-0.090654,0.673599,2.806383,6.17939,-18.353233
5.779,0.167015,-0.090654,0.673599,2.806383,6.17939,-18.353233
5.794,0.166317,-0.099582,0.667087,2.66819,6.101278,-17.928892
5.809,0.166317,-0.099582,0.667087,2.66819,6.101278,-17.928892
5.824,0.16495,-0.1081,0.666391,2.48263,6.031241,-17.91684
5.839,0.16495,-0.1081,0.666391,2.48263,6.031241,-17.91684
5.854,0.161961,-0.116223,0.672854,2.130554,5.98218,-17.588572
5.869,0.161961,-0.116223,0.672854,2.130554,5.98218,-17.588572
5.884,0.161961,-0.116223,0.672854,2.130554,5.98218,-17.588572
5.899,0.159517,-0.124312,0.677989,-2.8841,4.856404,-17.320667
5.914,0.159517,-0.124312,0.677989,-2.8841,4.856404,-17.320667
5.929,0.154598,-0.131081,0.677578,-4.636644,4.313606,-14.48407
5.944,0.154598,-0.131081,0.677578,-4.636644,4.313606,-14.48407
5.959,0.14234,-0.133649,0.67205,-14.051657,3.573375,-3.460086
5.974,0,0,0,0,0,0
5.989,0,0,0,0,0,0
6.004,0,0,0,0,0,0
6.019,0,0,0,0,0,0
6.034,0,0,0,0,0,0
6.049,0,0,0,0,0,0
6.064,0,0,0,0,0,0
6.079,0,0,0,0,0,0
6.094,0,0,0,0,0,0
6.109,0,0,0,0,0,0
6.124,0,0,0,0,0,0
6.139,0,0,0,0,0,0
6.154,0,0,0,0,0,0
6.169,0,0,0,0,0,0
6.184,0,0,0,0,0,0
6.199,0,0,0,0,0,0
6.214,0,0,0,0,0,0
6.229,0,0,0,0,0,0
6.244,0,0,0,0,0,0
6.259,0,0,0,0,0,0
6.274,0,0,0,0,0,0
6.289,0,0,0,0,0,0
6.304,0,0,0,0,0,0
6.319,0,0,0,0,0,0
6.334,0,0,0,0,0,0
6.349,0,0,0,0,0,0
6.364,0,0,0,0,0,0
6.379,0,0,0,0,0,0
6.394,0,0,0,0,0,0
6.409,0,0,0,0,0,0
6.424,0,0,0,0,0,0
6.439,0,0,0,0,0,0
6.454,0,0,0,0,0,0
6.469,0,0,0,0,0,0
6.484,0,0,0,0,0,0
6.499,0,0,0,0,0,0
6.514,0,0,0,0,0,0
6.529,0,0,0,0,0,0
6.544,0,0,0,0,0,0
6.559,0,0,0,0,0,0
6.574,0,0,0,0,0,0
6.589,0,0,0,0,0,0
6.604,0,0,0,0,0,0
6.619,0,0,0,0,0,0
6.634,0,0,0,0,0,0
6.649,0,0,0,0,0,0
6.664,0,0,0,0,0,0
6.679,0,0,0,0,0,0
6.694,0,0,0,0,0,0
6.709,0,0,0,0,0,0
6.724,0,0,0,0,0,0
6.739,0,0,0,0,0,0
6.754,0,0,0,0,0,0
6.769,0,0,0,0,0,0
6.784,0,0,0,0,0,0
6.799,0,0,0,0,0,0
6.814,0,0,0,0,0,0
6.829,0,0,0,0,0,0
6.844,0,0,0,0,0,0
6.859,0,0,0,0,0,0
6.874,0,0,0,0,0,0
6.889,0,0,0,0,0,0
6.904,0.189324,-0.222319,0.696685,4.601732,2.372112,-20.008293
6.919,0.189324,-0.222319,0.696685,4.601732,2.372112,-20.008293
6.934,0.187012,-0.220724,0.696714,4.148445,1.77726,-19.581305
6.949,0.187012,-0.220724,0.696714,4.148445,1.77726,-19.581305
6.964,0.181379,-0.217531,0.697082,4.462555,1.34951,-19.414486
6.979,0.181379,-0.217531,0.697082,4.462555,1.34951,-19.414486
6.994,0.177207,-0.216808,0.698827,4.590374,1.26786,-19.172102
7.009,0.177207,-0.216808,0.698827,4.590374,1.26786,-19.172102
7.024,0.177207,-0.216808,0.698827,4.590374,1.26786,-19.172102
7.039,0.173398,-0.216707,0.702828,4.835802,1.186438,-18.945145
7.058,0.173398,-0.216707,0.702828,4.835802,1.186438,-18.945145
7.074,0.167721,-0.215122,0.70707,5.035227,1.063803,-18.787828
7.089,0.167721,-0.215122,0.70707,5.035227,1.063803,-18.787828
7.104,0.163208,-0.214683,0.707344,5.102586,0.977928,-18.61445
7.119,0.163208,-0.214683,0.707344,5.102586,0.977928,-18.61445
7.134,0.158306,-0.213968,0.703425,5.090203,0.972098,-18.298647
7.149,0.158306,-0.213968,0.703425,5.090203,0.972098,-18.298647
7.164,0.154632,-0.214976,0.699719,5.0459,0.832828,-18.199932
7.179,0.154632,-0.214976,0.699719,5.0459,0.832828,-18.199932
7.194,0.151856,-0.217415,0.698284,4.97641,0.624052,-18.120497
7.209,0.151856,-0.217415,0.698284,4.97641,0.624052,-18.120497
7.224,0.151856,-0.217415,0.698284,4.97641,0.624052,-18.120497
7.239,0.148872,-0.218905,0.698237,4.875758,0.379367,-18.22842
7.254,0.148872,-0.218905,0.698237,4.875758,0.379367,-18.22842
7.269,0.147284,-0.220842,0.698956,4.816046,0.142638,-18.132748
7.284,0.147284,-0.220842,0.698956,4.816046,0.142638,-18.132748
7.299,0.144933,-0.221991,0.697937,4.830886,0.118158,-17.493425
7.314,0.144933,-0.221991,0.697937,4.830886,0.118158,-17.493425
7.329,0.144933,-0.221991,0.697937,4.830886,0.118158,-17.493425
7.344,0.143687,-0.223524,0.693302,4.844998,0.196583,-17.211668
7.359,0.143687,-0.223524,0.693302,4.844998,0.196583,-17.211668
7.374,0.142413,-0.225672,0.687929,4.874346,0.114001,-17.448423
7.389,0.142413,-0.225672,0.687929,4.874346,0.114001,-17.448423
7.404,0.14075,-0.22788,0.684329,4.848931,-0.077546,-17.719461
7.419,0.14075,-0.22788,0.684329,4.848931,-0.077546,-17.719461
7.434,0.139971,-0.2294,0.682543,4.799746,-0.284024,-17.705843
7.449,0.139971,-0.2294,0.682543,4.799746,-0.284024,-17.705843
7.464,0.139971,-0.2294,0.682543,4.799746,-0.284024,-17.705843
7.479,0.139054,-0.229621,0.682218,4.776141,-0.626412,-17.884571
7.494,0.139054,-0.229621,0.682218,4.776141,-0.626412,-17.884571
7.509,0.138662,-0.229776,0.680864,4.699767,-0.828362,-17.669144
7.524,0.138662,-0.229776,0.680864,4.699767,-0.828362,-17.669144
7.539,0.138811,-0.230267,0.677948,4.651406,-0.985666,-17.271093
7.554,0.138811,-0.230267,0.677948,4.651406,-0.985666,-17.271093
7.569,0.138635,-0.230133,0.677337,4.563126,-1.092113,-17.075188
7.584,0.138635,-0.230133,0.677337,4.563126,-1.092113,-17.075188
7.599,0.13762,-0.229527,0.678743,4.460686,-1.140566,-16.945717
7.614,0.13762,-0.229527,0.678743,4.460686,-1.140566,-16.945717
7.629,0.13762,-0.229527,0.678743,4.460686,-1.140566,-16.945717
7.644,0.137332,-0.230455,0.678074,4.396689,-1.166389,-16.91824
7.659,0.137332,-0.230455,0.678074,4.396689,-1.166389,-16.91824
7.674,0.137332,-0.230455,0.678074,4.396689,-1.166389,-16.91824
7.689,0.136272,-0.23088,0.675847,4.319376,-1.157225,-16.627457
7.704,0.136272,-0.23088,0.675847,4.319376,-1.157225,-16.627457
7.719,0.135136,-0.232094,0.674185,4.206366,-1.042666,-16.394205
7.734,0.135136,-0.232094,0.674185,4.206366,-1.042666,-16.394205
7.749,0.133896,-0.234732,0.671919,4.155433,-0.929605,-16.694611
7.764,0.133896,-0.234732,0.671919,4.155433,-0.929605,-16.694611
7.779,0.131661,-0.237021,0.668667,4.03056,-0.789626,-16.423107
7.794,0.131661,-0.237021,0.668667,4.03056,-0.789626,-16.423107
7.809,0.12883,-0.239394,0.666025,3.694048,-0.738667,-16.892092
7.824,0.12883,-0.239394,0.666025,3.694048,-0.738667,-16.892092
7.839,0.124728,-0.241888,0.662891,3.607377,-0.777837,-16.193586
7.854,0.124728,-0.241888,0.662891,3.607377,-0.777837,-16.193586
7.869,0,0,0,0,0,0
7.884,0,0,0,0,0,0
7.899,0,0,0,0,0,0
7.914,0,0,0,0,0,0
7.929,0,0,0,0,0,0
7.944,0,0,0,0,0,0
7.959,0,0,0,0,0,0
7.974,0,0,0,0,0,0
7.989,0,0,0,0,0,0
8.004,0,0,0,0,0,0
8.019,0,0,0,0,0,0
8.034,0,0,0,0,0,0
8.049,0,0,0,0,0,0
8.064,0,0,0,0,0,0
8.079,0,0,0,0,0,0
8.094,0,0,0,0,0,0
8.109,0,0,0,0,0,0
8.124,0,0,0,0,0,0
8.139,0,0,0,0,0,0
8.154,0,0,0,0,0,0
8.169,0,0,0,0,0,0
8.184,0,0,0,0,0,0
8.199,0,0,0,0,0,0
8.214,0,0,0,0,0,0
8.229,0,0,0,0,0,0
8.244,0,0,0,0,0,0
8.259,0,0,0,0,0,0
8.274,0,0,0,0,0,0
8.289,0,0,0,0,0,0
8.309,0,0,0,0,0,0
8.324,0,0,0,0,0,0
8.339,0,0,0,0,0,0
8.354,0,0,0,0,0,0
8.369,0,0,0,0,0,0
8.384,0,0,0,0,0,0
8.399,0,0,0,0,0,0
8.414,0,0,0,0,0,0
8.429,0,0,0,0,0,0
8.444,0,0,0,0,0,0
8.459,0,0,0,0,0,0
8.474,0,0,0,0,0,0
8.489,0,0,0,0,0,0
8.504,0,0,0,0,0,0
8.519,0,0,0,0,0,0
8.534,0,0,0,0,0,0
8.549,0,0,0,0,0,0
8.564,0,0,0,0,0,0
8.579,0,0,0,0,0,0
8.594,0,0,0,0,0,0
8.609,0,0,0,0,0,0
8.624,0,0,0,0,0,0
8.639,0,0,0,0,0,0
8.654,0,0,0,0,0,0
8.669,0,0,0,0,0,0
8.684,0,0,0,0,0,0
8.699,0,0,0,0,0,0
8.714,0,0,0,0,0,0
8.729,0,0,0,0,0,0
8.744,0,0,0,0,0,0
8.759,0,0,0,0,0,0
8.774,0,0,0,0,0,0
8.789,0,0,0,0,0,0
8.804,0,0,0,0,0,0
8.819,0,0,0,0,0,0
8.834,0,0,0,0,0,0
8.849,0,0,0,0,0,0
8.864,0,0,0,0,0,0
8.879,0,0,0,0,0,0
8.894,0,0,0,0,0,0
8.909,0,0,0,0,0,0
8.924,0,0,0,0,0,0
8.939,0,0,0,0,0,0
8.954,0,0,0,0,0,0
8.969,0,0,0,0,0,0
8.984,0,0,0,0,0,0
8.999,0,0,0,0,0,0
9.014,0,0,0,0,0,0
9.029,0,0,0,0,0,0
9.044,0,0,0,0,0,0
9.059,0,0,0,0,0,0
9.074,0,0,0,0,0,0
9.089,0,0,0,0,0,0
9.104,0,0,0,0,0,0
9.119,0,0,0,0,0,0
9.134,0,0,0,0,0,0
9.149,0,0,0,0,0,0
9.164,0,0,0,0,0,0
9.179,0,0,0,0,0,0
9.194,0,0,0,0,0,0
9.209,0,0,0,0,0,0
9.224,0,0,0,0,0,0
9.239,0,0,0,0,0,0
9.254,0,0,0,0,0,0
9.269,0,0,0,0,0,0
9.284,0,0,0,0,0,0
9.299,0,0,0,0,0,0
9.314,0,0,0,0,0,0
9.329,0,0,0,0,0,0
9.344,0,0,0,0,0,0
9.359,0,0,0,0,0,0
9.374,0,0,0,0,0,0
9.389,-0.253684,-0.078705,0.703791,-0.555879,-26.745483,-13.558819
9.404,-0.251685,-0.078013,0.703832,0.668806,-29.193377,-14.434799
9.419,-0.251685,-0.078013,0.703832,0.668806,-29.193377,-14.434799
9.434,-0.246652,-0.076104,0.70419,1.224629,-30.066477,-15.168208
9.449,-0.246652,-0.076104,0.70419,1.224629,-30.066477,-15.168208
9.464,-0.242634,-0.074207,0.705547,2.275599,-30.468611,-15.167892
9.479,-0.242634,-0.074207,0.705547,2.275599,-30.468611,-15.167892
9.494,-0.242634,-0.074207,0.705547,2.275599,-30.468611,-15.167892
9.509,-0.239489,-0.072336,0.708472,3.23031,-30.730148,-15.361835
9.524,-0.239489,-0.072336,0.708472,3.23031,-30.730148,-15.361835
9.539,-0.235385,-0.070085,0.712479,5.103035,-31.329828,-15.80089
9.554,-0.235385,-0.070085,0.712479,5.103035,-31.329828,-15.80089
